encoder,t_true,t_pred
B_task,0.5748858451843262,0.5635550022125244
B_task,0.8124470710754395,0.7664263248443604
B_task,0.532011091709137,0.5353583097457886
B_task,0.32012221217155457,0.3536544144153595
B_task,0.30756184458732605,0.28513970971107483
B_task,0.19500446319580078,0.1978159248828888
B_task,0.7264736294746399,0.7145456075668335
B_task,0.9544852375984192,0.9916788339614868
B_task,0.274048388004303,0.24657025933265686
B_task,0.28553512692451477,0.29480215907096863
B_task,0.20390738546848297,0.24057653546333313
B_task,0.6163837909698486,0.5948128700256348
B_task,0.13730046153068542,0.12113669514656067
B_task,0.6497328877449036,0.6504714488983154
B_task,0.9296082258224487,0.9263976812362671
B_task,0.2188948392868042,0.209435373544693
B_task,0.6893444657325745,0.7208932638168335
B_task,0.369340717792511,0.37150564789772034
B_task,0.6649683713912964,0.6852507591247559
B_task,0.7599704265594482,0.7571249008178711
B_task,0.6203205585479736,0.67201828956604
B_task,0.5495936870574951,0.5196374654769897
B_task,0.6868129968643188,0.7425636053085327
B_task,0.2996775805950165,0.28751006722450256
B_task,0.4312267601490021,0.4415178596973419
B_task,0.5898193717002869,0.6156187057495117
B_task,0.47138574719429016,0.44930794835090637
B_task,0.650672435760498,0.6989585161209106
B_task,0.11670985817909241,0.08033457398414612
B_task,0.30831894278526306,0.30926766991615295
B_task,0.1973942518234253,0.2272302210330963
B_task,0.2998155355453491,0.2835945188999176
B_task,0.191323921084404,0.170578271150589
B_task,0.6130033135414124,0.6082596778869629
B_task,0.3867305815219879,0.37937095761299133
B_task,0.5160685777664185,0.5009759664535522
B_task,0.27876797318458557,0.25669196248054504
B_task,0.23692317306995392,0.24574187397956848
B_task,0.2515781819820404,0.2763557732105255
B_task,0.47275087237358093,0.44362831115722656
B_task,0.9259641766548157,0.9320077896118164
B_task,0.8275951743125916,0.7978670597076416
B_task,0.24471025168895721,0.1931619942188263
B_task,0.019858773797750473,-0.01749369502067566
B_task,0.5423586368560791,0.5378105640411377
B_task,0.25214067101478577,0.23877421021461487
B_task,0.8043078780174255,0.8257646560668945
B_task,0.47119641304016113,0.43409767746925354
B_task,0.9870944619178772,0.9886616468429565
B_task,0.6912953853607178,0.693539023399353
B_task,0.21139845252037048,0.18011227250099182
B_task,0.4545120894908905,0.4610346853733063
B_task,0.9126833081245422,0.9829766750335693
B_task,0.8680381178855896,0.8449916839599609
B_task,0.28510499000549316,0.310419499874115
B_task,0.6745707392692566,0.7176157236099243
B_task,0.7850853204727173,0.7639435529708862
B_task,0.6731877326965332,0.6484930515289307
B_task,0.2074776291847229,0.2466411292552948
B_task,0.8720357418060303,0.8663870096206665
B_task,0.11810522526502609,0.12073066830635071
B_task,0.799135684967041,0.7712192535400391
B_task,0.9755274653434753,0.9237127304077148
B_task,0.5060649514198303,0.4896109402179718
B_task,0.9132512807846069,0.99418044090271
B_task,0.9624730944633484,1.0108393430709839
B_task,0.7627660632133484,0.7748563289642334
B_task,0.9470061659812927,0.9471737146377563
B_task,0.28667378425598145,0.24181774258613586
B_task,0.6163417100906372,0.6002897024154663
B_task,0.07501114904880524,0.05362311005592346
B_task,0.0020568431355059147,0.017482906579971313
B_task,0.023745793849229813,0.021149486303329468
B_task,0.8612666726112366,0.8752579689025879
B_task,0.7562078237533569,0.7834334373474121
B_task,0.7057083249092102,0.7024470567703247
B_task,0.5624900460243225,0.5108877420425415
B_task,0.4233264625072479,0.4020328223705292
B_task,0.9734592437744141,0.8972111940383911
B_task,0.8869324326515198,0.8525162935256958
B_task,0.8626496195793152,0.9639617204666138
B_task,0.6115797162055969,0.5560921430587769
B_task,0.11082077026367188,0.12189844250679016
B_task,0.9649677276611328,0.9995217323303223
B_task,0.9459871649742126,0.9919899702072144
B_task,0.42160356044769287,0.39898061752319336
B_task,0.805448591709137,0.7877629995346069
B_task,0.444039523601532,0.42478230595588684
B_task,0.7351346015930176,0.7164609432220459
B_task,0.8560082912445068,0.8782941102981567
B_task,0.43549445271492004,0.46864524483680725
B_task,0.8877328038215637,0.9276065826416016
B_task,0.4079187512397766,0.4161660969257355
B_task,0.46254631876945496,0.44323304295539856
B_task,0.7631285190582275,0.7868099212646484
B_task,0.8615793585777283,0.9133225679397583
B_task,0.5285892486572266,0.5451337099075317
B_task,0.55985027551651,0.5442289113998413
B_task,0.6793484091758728,0.6482584476470947
B_task,0.3633313775062561,0.32710763812065125
B_task,0.23189987242221832,0.21594229340553284
B_task,0.12446033209562302,0.12354972958564758
B_task,0.6413281559944153,0.6024254560470581
B_task,0.9810202121734619,0.9856584072113037
B_task,0.07732381671667099,0.028990119695663452
B_task,0.4972125291824341,0.452393501996994
B_task,0.950866162776947,0.9079325199127197
B_task,0.09299199283123016,0.15040519833564758
B_task,0.3220846951007843,0.32834717631340027
B_task,0.6457213759422302,0.7124356031417847
B_task,0.2262478619813919,0.2182270586490631
B_task,0.13803617656230927,0.16059055924415588
B_task,0.20345523953437805,0.2069869339466095
B_task,0.5134678483009338,0.5044839978218079
B_task,0.49884310364723206,0.49909475445747375
B_task,0.8374714255332947,0.8918821811676025
B_task,0.0037293622735887766,0.07523176074028015
B_task,0.9459307789802551,0.9085721969604492
B_task,0.645720899105072,0.6355117559432983
B_task,0.8855202794075012,0.9056088924407959
B_task,0.8356760740280151,0.8319207429885864
B_task,0.7607887983322144,0.7447270154953003
B_task,0.7116445302963257,0.7327380180358887
B_task,0.44278889894485474,0.4511035978794098
B_task,0.944704532623291,0.9766839742660522
B_task,0.28875428438186646,0.2780173122882843
B_task,0.5620515942573547,0.5258126258850098
B_task,0.923983097076416,0.8548126220703125
B_task,0.5762673616409302,0.5952280759811401
B_task,0.28781041502952576,0.28727200627326965
B_task,0.3762972950935364,0.37634173035621643
B_task,0.14415961503982544,0.15268543362617493
B_task,0.37640607357025146,0.40123751759529114
B_task,0.8616792559623718,0.8800634145736694
B_task,0.6852036118507385,0.6895296573638916
B_task,0.29458141326904297,0.26782456040382385
B_task,0.06271792203187943,0.04419413208961487
B_task,0.2273842692375183,0.24814632534980774
B_task,0.024490676820278168,0.11691823601722717
B_task,0.26427656412124634,0.2584134638309479
B_task,0.7117370367050171,0.7009425163269043
B_task,0.7141669392585754,0.7109947204589844
B_task,0.22591015696525574,0.21089890599250793
B_task,0.45933589339256287,0.3992268741130829
B_task,0.09828294068574905,0.09062698483467102
B_task,0.7547914385795593,0.7043951749801636
B_task,0.8698673844337463,0.8971669673919678
B_task,0.07708381116390228,0.11966386437416077
B_task,0.3412149250507355,0.32823625206947327
B_task,0.7702088952064514,0.8029451370239258
B_task,0.5950767993927002,0.6021391153335571
B_task,0.2712136507034302,0.31010499596595764
B_task,0.19674362242221832,0.12920108437538147
B_task,0.991686224937439,0.8959057331085205
B_task,0.31856629252433777,0.3022373616695404
B_task,0.21416307985782623,0.20567789673805237
B_task,0.6832869052886963,0.6547513008117676
B_task,0.6252614855766296,0.5946011543273926
B_task,0.15620072185993195,0.2275257408618927
B_task,0.36752021312713623,0.3600200116634369
B_task,0.9271932244300842,0.9764130115509033
B_task,0.5349120497703552,0.5455944538116455
B_task,0.13159355521202087,0.11790600419044495
B_task,0.6415135860443115,0.6189227104187012
B_task,0.5272006392478943,0.5789345502853394
B_task,0.2717851400375366,0.28284838795661926
B_task,0.5151553153991699,0.48216763138771057
B_task,0.01598324626684189,0.07852831482887268
B_task,0.9728323817253113,0.9864940643310547
B_task,0.062349580228328705,0.11803296208381653
B_task,0.20055367052555084,0.21596601605415344
B_task,0.9988796710968018,0.9200176000595093
B_task,0.18782474100589752,0.18643459677696228
B_task,0.15435363352298737,0.16670778393745422
B_task,0.9985588788986206,0.9769045114517212
B_task,0.07521111518144608,0.08269122242927551
B_task,0.8190554976463318,0.8255521059036255
B_task,0.7520532011985779,0.7565494775772095
B_task,0.9560320973396301,0.9944875240325928
B_task,0.9409341812133789,0.8920762538909912
B_task,0.865663468837738,0.8715217113494873
B_task,0.32279425859451294,0.3114582598209381
B_task,0.8826397061347961,0.9467992782592773
B_task,0.7535130977630615,0.773043155670166
B_task,0.3417947292327881,0.36449673771858215
B_task,0.8050548434257507,0.7327882051467896
B_task,0.4563920795917511,0.399737685918808
B_task,0.2864910364151001,0.2763344347476959
B_task,0.6429501175880432,0.6397658586502075
B_task,0.21645358204841614,0.2313162386417389
B_task,0.6550402641296387,0.603245735168457
B_task,0.11499697715044022,0.12620338797569275
B_task,0.42446357011795044,0.40958085656166077
B_task,0.741672694683075,0.7713911533355713
B_task,0.8107695579528809,0.8195862770080566
B_task,0.36950796842575073,0.34993091225624084
B_task,0.5980284810066223,0.6239243745803833
B_task,0.7503646612167358,0.7045855522155762
B_task,0.31617939472198486,0.2637607157230377
B_task,0.35746073722839355,0.34371307492256165
B_task,0.6814384460449219,0.6529840230941772
B_task,0.8074227571487427,0.7782789468765259
B_task,0.4822123944759369,0.4514240324497223
B_task,0.8196267485618591,0.7901047468185425
B_task,0.2854652404785156,0.2909083664417267
B_task,0.2552124261856079,0.2511897385120392
B_task,0.5765793323516846,0.5713928937911987
B_task,0.37623849511146545,0.38227978348731995
B_task,0.9644613265991211,0.9502259492874146
B_task,0.6734598875045776,0.6627233028411865
B_task,0.14792203903198242,0.1456325352191925
B_task,0.7494608163833618,0.7289679050445557
B_task,0.021463876590132713,0.11262169480323792
B_task,0.4861622154712677,0.4579834043979645
B_task,0.125389963388443,0.13541987538337708
B_task,0.9134148955345154,0.9191992282867432
B_task,0.8355692028999329,0.8550405502319336
B_task,0.9719037413597107,0.8364131450653076
B_task,0.1916162520647049,0.1803530752658844
B_task,0.13718995451927185,0.20115438103675842
B_task,0.4483962953090668,0.47820761799812317
B_task,0.978111207485199,0.9698421955108643
B_task,0.3510238528251648,0.3379705846309662
B_task,0.2717827260494232,0.2603508532047272
B_task,0.8279679417610168,0.8545992374420166
B_task,0.09763380140066147,0.12862911820411682
B_task,0.6649842262268066,0.6449589729309082
B_task,0.32973170280456543,0.33647993206977844
B_task,0.39249178767204285,0.375900536775589
B_task,0.12681475281715393,0.08209958672523499
B_task,0.20324154198169708,0.20153942704200745
B_task,0.5108888745307922,0.49215784668922424
B_task,0.7965461015701294,0.7620699405670166
B_task,0.04252583533525467,0.04783251881599426
B_task,0.3602638840675354,0.38704416155815125
B_task,0.9866779446601868,0.8890094757080078
B_task,0.4984595775604248,0.5204092264175415
B_task,0.3186241388320923,0.3314036428928375
B_task,0.37062159180641174,0.3771720230579376
B_task,0.7706847786903381,0.7787926197052002
B_task,0.058422449976205826,0.07953467965126038
B_task,0.14817868173122406,0.17683640122413635
B_task,0.053442735224962234,0.09115096926689148
B_task,0.27784842252731323,0.2750709354877472
B_task,0.8127496242523193,0.8327982425689697
B_task,0.4031129777431488,0.39111366868019104
B_task,0.9990258812904358,0.9540286064147949
B_task,0.6462368965148926,0.6479004621505737
B_task,0.8063489198684692,0.8343772888183594
B_task,0.6018234491348267,0.5945185422897339
B_task,0.0466446615755558,0.06623807549476624
B_task,0.5222200155258179,0.5288869142532349
B_task,0.25001832842826843,0.26372650265693665
B_task,0.09358685463666916,0.09725680947303772
B_task,0.88095623254776,0.9268707036972046
B_task,0.7583058476448059,0.7518296241760254
B_task,0.26214680075645447,0.2549033463001251
B_task,0.6674968600273132,0.6788246631622314
B_task,0.7746641635894775,0.7658913135528564
B_task,0.5503182411193848,0.5301687717437744
B_task,0.8267319202423096,0.8320529460906982
B_task,0.28897610306739807,0.3273363411426544
B_task,0.06529871374368668,0.03539302945137024
B_task,0.8268253207206726,0.8043408393859863
B_task,0.8717023730278015,0.9021987915039062
B_task,0.47903352975845337,0.5058714151382446
B_task,0.12762068212032318,0.16476157307624817
B_task,0.6878566145896912,0.685110330581665
B_task,0.22593750059604645,0.21180561184883118
B_task,0.46308204531669617,0.45240071415901184
B_task,0.8947206735610962,0.8651976585388184
B_task,0.9174817800521851,0.9752424955368042
B_task,0.2804087698459625,0.264295369386673
B_task,0.7118103504180908,0.7437313795089722
B_task,0.8712014555931091,0.9661201238632202
B_task,0.6065080761909485,0.5419702529907227
B_task,0.5995244979858398,0.5021556615829468
B_task,0.8708564639091492,0.9155045747756958
B_task,0.9172977209091187,0.9544694423675537
B_task,0.24555227160453796,0.2304185926914215
B_task,0.8412280082702637,0.8764702081680298
B_task,0.2671915888786316,0.29153236746788025
B_task,0.03416098654270172,0.052293866872787476
B_task,0.8882296681404114,0.9184248447418213
B_task,0.7200111150741577,0.7214237451553345
B_task,0.24321547150611877,0.24045583605766296
B_task,0.8196921944618225,0.8098235130310059
B_task,0.8330350518226624,0.8127866983413696
B_task,0.1584179848432541,0.16837099194526672
B_task,0.9503546357154846,0.9798630475997925
B_task,0.39625614881515503,0.3658250868320465
B_task,0.9155364036560059,0.9233334064483643
B_task,0.2516651749610901,0.24080872535705566
B_task,0.6058710217475891,0.5303628444671631
B_task,0.19267715513706207,0.1927069127559662
B_task,0.47661659121513367,0.46185103058815
B_task,0.48384132981300354,0.44416680932044983
B_task,0.6068560481071472,0.6178146600723267
B_task,0.41641995310783386,0.37527742981910706
B_task,0.9628645777702332,0.9114587306976318
B_task,0.3597869277000427,0.3098435699939728
B_task,0.308968186378479,0.36645665764808655
B_task,0.9387518167495728,1.0293900966644287
B_task,0.8490445017814636,0.8166708946228027
B_task,0.27878275513648987,0.279997855424881
B_task,0.8879987001419067,0.9292004108428955
B_task,0.4940057694911957,0.5067480802536011
B_task,0.07164854556322098,0.05802956223487854
B_task,0.7572063207626343,0.7493942975997925
B_task,0.11700239032506943,0.12029621005058289
B_task,0.726315438747406,0.7038528919219971
B_task,0.7335904836654663,0.7568840980529785
B_task,0.16499392688274384,0.20234128832817078
B_task,0.21835559606552124,0.2519312798976898
B_task,0.7686825394630432,0.7201379537582397
B_task,0.3676995635032654,0.3743210732936859
B_task,0.2152181714773178,0.19767215847969055
B_task,0.9220246076583862,0.962155818939209
B_task,0.3268298804759979,0.29117050766944885
B_task,0.14400286972522736,0.13863447308540344
B_task,0.7533653974533081,0.7444216012954712
B_task,0.9746928215026855,0.9177957773208618
B_task,0.007313694339245558,0.03732427954673767
B_task,0.10244131088256836,0.09242185950279236
B_task,0.6032501459121704,0.6034703254699707
B_task,0.9715983867645264,1.0019516944885254
B_task,0.7748686075210571,0.7681726217269897
B_task,0.20999599993228912,0.1789514124393463
B_task,0.6538659930229187,0.6459308862686157
B_task,0.3327435255050659,0.34550800919532776
B_task,0.2852017879486084,0.36707404255867004
B_task,0.17483553290367126,0.1442556083202362
B_task,0.28317105770111084,0.30335620045661926
B_task,0.2855360507965088,0.30949559807777405
B_task,0.315188467502594,0.3087613880634308
B_task,0.6274508833885193,0.6302891969680786
B_task,0.26491209864616394,0.3919883072376251
B_task,0.054826728999614716,0.05408528447151184
B_task,0.1585550308227539,0.1666868031024933
B_task,0.6394719481468201,0.6326266527175903
B_task,0.38717755675315857,0.38248303532600403
B_task,0.39140406250953674,0.39737609028816223
B_task,0.05587196350097656,0.07973936200141907
B_task,0.3269948661327362,0.2948242723941803
B_task,0.12629450857639313,0.1796964704990387
B_task,0.45349788665771484,0.412135511636734
B_task,0.5616344213485718,0.5971145629882812
B_task,0.26433971524238586,0.24098935723304749
B_task,0.4070223271846771,0.39095988869667053
B_task,0.8277025818824768,0.8397161960601807
B_task,0.9216768741607666,0.8871443271636963
B_task,0.13064663112163544,0.1517411768436432
B_task,0.466689795255661,0.5251665115356445
B_task,0.688376247882843,0.6757152080535889
B_task,0.43831926584243774,0.44226065278053284
B_task,0.7716454863548279,0.7338205575942993
B_task,0.8102743625640869,0.7805012464523315
B_task,0.49898645281791687,0.4983661472797394
B_task,0.09434902667999268,0.0632188618183136
B_task,0.7056489586830139,0.7350263595581055
B_task,0.7827604413032532,0.7704911231994629
B_task,0.55740886926651,0.5380549430847168
B_task,0.7870969176292419,0.7625008821487427
B_task,0.6913370490074158,0.647728681564331
B_task,0.17438390851020813,0.1995655596256256
B_task,0.5299406051635742,0.5436546802520752
B_task,0.7202118039131165,0.74509596824646
B_task,0.4851909875869751,0.4882711172103882
B_task,0.5433133840560913,0.5944705009460449
B_task,0.7884200811386108,0.7533529996871948
B_task,0.3937252163887024,0.4107625186443329
B_task,0.6746894121170044,0.6756619215011597
B_task,0.10976126044988632,0.09782949090003967
B_task,0.3126499354839325,0.2983124554157257
B_task,0.16265136003494263,0.16255322098731995
B_task,0.47308892011642456,0.48299649357795715
B_task,0.3649391829967499,0.4122253954410553
B_task,0.7300859093666077,0.7609701156616211
B_task,0.73236083984375,0.7073847055435181
B_task,0.5244985818862915,0.48653677105903625
B_task,0.8060356974601746,0.8316265344619751
B_task,0.05167393758893013,0.06273546814918518
B_task,0.8220151662826538,0.7764832973480225
B_task,0.427651047706604,0.4954092800617218
